,clip_name,tools_present
372,clip_000372,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
373,clip_000373,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
374,clip_000374,"[needle driver, nan, needle driver, cadiere forceps]"
375,clip_000375,"[needle driver, nan, needle driver, cadiere forceps]"
376,clip_000376,"[needle driver, nan, needle driver, cadiere forceps]"
377,clip_000377,"[needle driver, nan, needle driver, cadiere forceps]"
378,clip_000378,"[needle driver, nan, needle driver, cadiere forceps]"
379,clip_000379,"[needle driver, nan, needle driver, cadiere forceps]"
380,clip_000380,"[needle driver, nan, needle driver, cadiere forceps]"
381,clip_000381,"[needle driver, nan, needle driver, cadiere forceps]"
382,clip_000382,"[needle driver, nan, needle driver, cadiere forceps]"
383,clip_000383,"[needle driver, nan, needle driver, cadiere forceps]"
384,clip_000384,"[needle driver, nan, needle driver, cadiere forceps]"
385,clip_000385,"[needle driver, nan, needle driver, cadiere forceps]"
386,clip_000386,"[needle driver, nan, needle driver, cadiere forceps]"
387,clip_000387,"[needle driver, nan, needle driver, cadiere forceps]"
388,clip_000388,"[needle driver, nan, needle driver, cadiere forceps]"
389,clip_000389,"[needle driver, nan, needle driver, cadiere forceps]"
390,clip_000390,"[needle driver, nan, needle driver, cadiere forceps]"
391,clip_000391,"[needle driver, nan, needle driver, cadiere forceps]"
392,clip_000392,"[needle driver, nan, needle driver, cadiere forceps]"
393,clip_000393,"[needle driver, nan, needle driver, cadiere forceps]"
394,clip_000394,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
395,clip_000395,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
396,clip_000396,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
397,clip_000397,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
398,clip_000398,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
399,clip_000399,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
400,clip_000400,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
401,clip_000401,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
402,clip_000402,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
403,clip_000403,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
404,clip_000404,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
405,clip_000405,"[needle driver, nan, monopolar curved scissors, cadiere forceps]"
406,clip_000406,"[needle driver, nan, monopolar curved scissors, cadiere forceps]"
407,clip_000407,"[needle driver, nan, needle driver, cadiere forceps]"
408,clip_000408,"[needle driver, nan, needle driver, cadiere forceps]"
409,clip_000409,"[needle driver, nan, needle driver, cadiere forceps]"
410,clip_000410,"[needle driver, nan, needle driver, cadiere forceps]"
411,clip_000411,"[needle driver, nan, needle driver, cadiere forceps]"
412,clip_000412,"[needle driver, nan, needle driver, cadiere forceps]"
413,clip_000413,"[needle driver, nan, needle driver, cadiere forceps]"
414,clip_000414,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
415,clip_000415,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
416,clip_000416,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
417,clip_000417,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
418,clip_000418,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
419,clip_000419,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
420,clip_000420,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
421,clip_000421,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
422,clip_000422,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
423,clip_000423,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
424,clip_000424,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
425,clip_000425,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
426,clip_000426,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
427,clip_000427,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
428,clip_000428,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
429,clip_000429,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
430,clip_000430,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
431,clip_000431,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
432,clip_000432,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
433,clip_000433,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
434,clip_000434,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
435,clip_000435,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
436,clip_000436,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
437,clip_000437,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
438,clip_000438,"[bipolar forceps, nan, clip applier , cadiere forceps]"
439,clip_000439,"[bipolar forceps, nan, clip applier , cadiere forceps]"
440,clip_000440,"[bipolar forceps, nan, clip applier , cadiere forceps]"
441,clip_000441,"[bipolar forceps, nan, clip applier , cadiere forceps]"
442,clip_000442,"[needle driver, nan, needle driver, cadiere forceps]"
443,clip_000443,"[needle driver, nan, needle driver, cadiere forceps]"
444,clip_000444,"[needle driver, nan, needle driver, cadiere forceps]"
445,clip_000445,"[needle driver, nan, needle driver, cadiere forceps]"
446,clip_000446,"[needle driver, nan, needle driver, cadiere forceps]"
447,clip_000447,"[needle driver, nan, needle driver, cadiere forceps]"
448,clip_000448,"[needle driver, nan, needle driver, cadiere forceps]"
449,clip_000449,"[needle driver, nan, needle driver, cadiere forceps]"
450,clip_000450,"[needle driver, nan, needle driver, cadiere forceps]"
451,clip_000451,"[needle driver, nan, needle driver, cadiere forceps]"
452,clip_000452,"[needle driver, nan, needle driver, cadiere forceps]"
453,clip_000453,"[needle driver, nan, needle driver, cadiere forceps]"
454,clip_000454,"[needle driver, nan, needle driver, cadiere forceps]"
455,clip_000455,"[needle driver, nan, needle driver, cadiere forceps]"
456,clip_000456,"[needle driver, nan, needle driver, cadiere forceps]"
457,clip_000457,"[needle driver, nan, needle driver, cadiere forceps]"
458,clip_000458,"[needle driver, nan, needle driver, cadiere forceps]"
459,clip_000459,"[needle driver, nan, needle driver, cadiere forceps]"
460,clip_000460,"[needle driver, nan, needle driver, cadiere forceps]"
461,clip_000461,"[needle driver, nan, needle driver, cadiere forceps]"
462,clip_000462,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
463,clip_000463,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
464,clip_000464,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
465,clip_000465,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
466,clip_000466,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
467,clip_000467,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
468,clip_000468,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
469,clip_000469,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
470,clip_000470,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
471,clip_000471,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
472,clip_000472,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
473,clip_000473,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
474,clip_000474,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
475,clip_000475,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
476,clip_000476,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
477,clip_000477,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
478,clip_000478,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
479,clip_000479,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
480,clip_000480,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
481,clip_000481,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
482,clip_000482,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
483,clip_000483,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
484,clip_000484,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
485,clip_000485,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
486,clip_000486,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
487,clip_000487,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
488,clip_000488,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
489,clip_000489,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
490,clip_000490,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
491,clip_000491,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
492,clip_000492,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
493,clip_000493,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
494,clip_000494,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
495,clip_000495,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
496,clip_000496,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
497,clip_000497,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
498,clip_000498,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
499,clip_000499,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
500,clip_000500,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
501,clip_000501,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
502,clip_000502,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
503,clip_000503,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
504,clip_000504,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
505,clip_000505,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
506,clip_000506,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
507,clip_000507,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
508,clip_000508,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
509,clip_000509,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
510,clip_000510,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
511,clip_000511,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
512,clip_000512,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
513,clip_000513,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
514,clip_000514,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
515,clip_000515,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
516,clip_000516,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
517,clip_000517,"[bipolar forceps, nan, monopolar curved scissors, cadiere forceps]"
518,clip_000518,"[needle driver, nan, needle driver, cadiere forceps]"
519,clip_000519,"[needle driver, nan, needle driver, cadiere forceps]"
520,clip_000520,"[needle driver, nan, needle driver, cadiere forceps]"
521,clip_000521,"[needle driver, nan, needle driver, cadiere forceps]"
522,clip_000522,"[needle driver, nan, needle driver, cadiere forceps]"
523,clip_000523,"[needle driver, nan, needle driver, cadiere forceps]"
524,clip_000524,"[needle driver, nan, needle driver, cadiere forceps]"
525,clip_000525,"[needle driver, nan, needle driver, cadiere forceps]"
526,clip_000526,"[needle driver, nan, needle driver, cadiere forceps]"
527,clip_000527,"[needle driver, nan, needle driver, cadiere forceps]"
528,clip_000528,"[needle driver, nan, needle driver, cadiere forceps]"
529,clip_000529,"[needle driver, nan, needle driver, cadiere forceps]"
530,clip_000530,"[needle driver, nan, needle driver, cadiere forceps]"
531,clip_000531,"[needle driver, nan, needle driver, cadiere forceps]"
532,clip_000532,"[needle driver, nan, needle driver, cadiere forceps]"
533,clip_000533,"[needle driver, nan, needle driver, cadiere forceps]"
534,clip_000534,"[needle driver, nan, needle driver, cadiere forceps]"
535,clip_000535,"[needle driver, nan, needle driver, cadiere forceps]"
536,clip_000536,"[needle driver, nan, needle driver, cadiere forceps]"
537,clip_000537,"[needle driver, nan, needle driver, cadiere forceps]"
538,clip_000538,"[needle driver, nan, needle driver, cadiere forceps]"
539,clip_000539,"[needle driver, nan, needle driver, cadiere forceps]"
540,clip_000540,"[needle driver, nan, needle driver, cadiere forceps]"
541,clip_000541,"[needle driver, nan, needle driver, cadiere forceps]"
542,clip_000542,"[needle driver, nan, needle driver, cadiere forceps]"
543,clip_000543,"[needle driver, nan, needle driver, cadiere forceps]"
544,clip_000544,"[needle driver, nan, needle driver, cadiere forceps]"
545,clip_000545,"[needle driver, nan, needle driver, cadiere forceps]"
546,clip_000546,"[needle driver, nan, needle driver, cadiere forceps]"
547,clip_000547,"[needle driver, nan, needle driver, cadiere forceps]"
548,clip_000548,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
549,clip_000549,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
550,clip_000550,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
551,clip_000551,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
552,clip_000552,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
553,clip_000553,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
554,clip_000554,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
555,clip_000555,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
556,clip_000556,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
557,clip_000557,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
558,clip_000558,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
559,clip_000559,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
560,clip_000560,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
561,clip_000561,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
562,clip_000562,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
563,clip_000563,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]"
